10-digit PSGC,Name,Correspondence Code,Geographic Level,Old names,City Class,"Income
Classification","Urban / Rural
(based on 2020 CPH)",2015 Population,,2020 Population,,Status
907338008,Matin-ao,97338008,Bgy,,,,R,731,,475,,
907338009,Panubigan,97338009,Bgy,,,,R,"3,389",,"3,463",,
907338010,Poblacion,97338010,Bgy,Pitogo,,,U,"7,836",,"8,368",,
907338011,Punta Flecha,97338011,Bgy,,,,R,"2,311",,"1,895",,
907338012,Sugbay Dos,97338012,Bgy,,,,R,"2,103",,"2,169",,
907338013,Tongao,97338013,Bgy,,,,R,"1,060",,"1,093",,
907338014,Upper Paniki-an,97338014,Bgy,,,,R,"1,619",,"1,670",,
907338015,San Isidro,97338015,Bgy,,,,R,781,,806,,
907340000,Sominot,97340000,Mun,Don Mariano Marcos,,5th*,,"18,537",,"19,061",,
907340001,Bag-ong Baroy,97340001,Bgy,,,,R,416,,446,,
907340002,Bag-ong Oroquieta,97340002,Bgy,,,,R,581,,610,,
907340003,Barubuhan,97340003,Bgy,,,,R,919,,942,,
907340004,Bulanay,97340004,Bgy,,,,R,897,,927,,
907340005,Datagan,97340005,Bgy,,,,R,"1,301",,"1,317",,
907340006,Eastern Poblacion,97340006,Bgy,,,,R,"1,185",,"1,213",,
907340007,Lantawan,97340007,Bgy,,,,R,728,,746,,
907340008,Libertad,97340008,Bgy,,,,R,596,,640,,
907340009,Lumangoy,97340009,Bgy,,,,R,474,,503,,
907340010,New Carmen,97340010,Bgy,,,,R,870,,899,,
907340011,Picturan,97340011,Bgy,,,,R,"1,046",,"1,095",,
907340012,Poblacion,97340012,Bgy,,,,R,"3,394",,"3,451",,
907340013,Rizal,97340013,Bgy,,,,R,"1,187",,"1,205",,
907340014,San Miguel,97340014,Bgy,,,,R,371,,401,,
907340015,Santo Niño,97340015,Bgy,,,,R,"1,163",,"1,182",,
907340016,Sawa,97340016,Bgy,,,,R,414,,426,,
907340017,Tungawan,97340017,Bgy,,,,R,"1,798",,"1,840",,
907340018,Upper Sicpao,97340018,Bgy,,,,R,"1,197",,"1,218",,
907341000,Vincenzo A. Sagun,97341000,Mun,,,5th,,"23,759",,"24,852",,
907341001,Bui-os,97341001,Bgy,,,,R,"1,438",,"1,479",,
907341002,Cogon,97341002,Bgy,,,,R,"1,489",,"1,574",,
907341003,Danan,97341003,Bgy,,,,R,"2,413",,"2,609",,
907341004,Kabatan,97341004,Bgy,,,,U,"4,920",,"5,059",,
907341005,Kapatagan,97341005,Bgy,,,,R,"1,621",,"1,716",,
907341006,Limason,97341006,Bgy,,,,R,"1,609",,"1,683",,
907341007,Linoguayan,97341007,Bgy,,,,R,904,,930,,
907341008,Lumbal,97341008,Bgy,,,,R,"1,240",,"1,282",,
907341009,Lunib,97341009,Bgy,,,,R,"1,685",,"1,714",,
907341010,Maculay,97341010,Bgy,,,,R,902,,984,,
907341011,Maraya,97341011,Bgy,,,,R,"1,331",,"1,430",,
907341012,Sagucan,97341012,Bgy,,,,R,"1,227",,"1,272",,
907341013,Waling-waling,97341013,Bgy,,,,R,"1,768",,"1,818",,
907341014,Ambulon,97341014,Bgy,,,,R,"1,212",,"1,302",,
907343000,Guipos,97343000,Mun,,,4th,,"20,729",,"21,738",,
907343001,Bagong Oroquieta,97343001,Bgy,,,,R,"1,632",,"1,806",,
907343002,Baguitan,97343002,Bgy,,,,R,"1,260",,"1,278",,
907343003,Balongating,97343003,Bgy,,,,R,"2,065",,"2,160",,
907343004,Canunan,97343004,Bgy,,,,R,"2,050",,"1,992",,
907343005,Dacsol,97343005,Bgy,,,,R,383,,489,,
907343006,Dagohoy,97343006,Bgy,,,,R,706,,767,,
907343007,Dalapang,97343007,Bgy,,,,R,891,,967,,
907343008,Datagan,97343008,Bgy,,,,R,652,,688,,
907343009,Poblacion,97343009,Bgy,Guipos,,,U,"4,988",,"5,463",,
907343010,Guling,97343010,Bgy,,,,R,"1,717",,"1,595",,
907343011,Katipunan,97343011,Bgy,,,,R,"1,102",,"1,214",,
907343012,Lintum,97343012,Bgy,,,,R,506,,453,,
907343013,Litan,97343013,Bgy,,,,R,515,,459,,
907343014,Magting,97343014,Bgy,,,,R,377,,319,,
907343015,Regla,97343015,Bgy,,,,R,874,,976,,
907343016,Sikatuna,97343016,Bgy,,,,R,341,,422,,
907343017,Singclot,97343017,Bgy,,,,R,670,,690,,
907344000,Tigbao,97344000,Mun,,,5th*,,"20,979",,"21,675",,
907344001,Begong,97344001,Bgy,,,,R,"3,359",,"3,598",,
907344002,Busol,97344002,Bgy,,,,R,714,,718,,
907344003,Caluma,97344003,Bgy,,,,R,548,,560,,
907344004,Diana Countryside,97344004,Bgy,,,,R,775,,777,,
907344005,Guinlin,97344005,Bgy,,,,R,779,,790,,
907344006,Lacarayan,97344006,Bgy,,,,R,985,,569,,
907344007,Lacupayan,97344007,Bgy,,,,R,793,,937,,
907344008,Libayoy,97344008,Bgy,,,,R,733,,859,,
907344009,Limas,97344009,Bgy,,,,R,924,,"1,116",,
907344010,Longmot,97344010,Bgy,,,,R,"1,131",,"1,245",,
907344011,Maragang,97344011,Bgy,,,,R,"1,752",,"1,810",,
907344012,Mate,97344012,Bgy,,,,R,"1,022",,"1,061",,
907344013,Nangan-nangan,97344013,Bgy,,,,R,683,,699,,
907344014,New Tuburan,97344014,Bgy,,,,R,507,,523,,
907344015,Nilo,97344015,Bgy,,,,R,"1,630",,"1,607",,
907344016,Tigbao,97344016,Bgy,,,,R,"2,875",,"3,042",,
907344017,Timolan,97344017,Bgy,,,,R,772,,752,,
907344018,Upper Nilo,97344018,Bgy,,,,R,997,,"1,012",,
908300000,Zamboanga Sibugay,98300000,Prov,,,2nd,,"633,129",,"669,840",,
908301000,Alicia,98301000,Mun,,,3rd,,"36,013",,"39,456",,
908301001,Alegria,98301001,Bgy,,,,R,750,,744,,
908301002,Milagrosa,98301002,Bgy,Baluno,,,R,"1,520",,"1,505",,
908301004,Bella,98301004,Bgy,,,,R,"1,472",,"1,459",,
908301005,Calades,98301005,Bgy,,,,R,809,,963,,
908301006,Dawa-dawa,98301006,Bgy,,,,R,"2,621",,"2,854",,
908301007,Gulayon,98301007,Bgy,,,,R,"1,242",,"1,494",,
908301008,Ilisan,98301008,Bgy,,,,R,619,,812,,
908301009,Kawayan,98301009,Bgy,,,,R,"2,062",,"2,084",,
908301010,Kauswagan,98301010,Bgy,,,,R,747,,789,,
908301011,La Paz,98301011,Bgy,,,,R,"1,449",,"1,626",,
908301012,Lambuyogan,98301012,Bgy,,,,R,"1,244",,"1,259",,
908301013,Lapirawan,98301013,Bgy,,,,R,803,,"1,242",,
908301014,Litayon,98301014,Bgy,,,,R,"1,039",,"1,180",,
908301015,Lutiman,98301015,Bgy,,,,R,"1,747",,"1,693",,
908301016,Naga-naga,98301016,Bgy,,,,R,"1,814",,"2,057",,
908301017,Pandan-pandan,98301017,Bgy,,,,R,"1,316",,"1,379",,
908301018,Payongan,98301018,Bgy,,,,R,"1,323",,"1,342",,
908301019,Poblacion,98301019,Bgy,,,,R,"3,978",,"4,640",,
908301020,Santa Maria,98301020,Bgy,,,,R,951,,983,,
908301021,Santo Niño,98301021,Bgy,,,,R,"1,098",,"1,077",,
908301022,Talaptap,98301022,Bgy,,,,R,"1,450",,"1,298",,
908301023,Tampalan,98301023,Bgy,,,,R,"1,187",,"1,167",,
908301024,Tandiong Muslim,98301024,Bgy,,,,R,903,,"1,116",,
908301025,Timbang-timbang,98301025,Bgy,,,,R,"1,111",,"1,599",,
908301026,Bagong Buhay,98301026,Bgy,,,,R,567,,611,,
908301027,Concepcion,98301027,Bgy,,,,R,"1,383",,"1,637",,
908301028,Kapatagan,98301028,Bgy,,,,R,808,,846,,
908302000,Buug,98302000,Mun,,,3rd,,"36,634",,"38,425",,
908302002,Basalem,98302002,Bgy,,,,R,"1,311",,"1,270",,
908302003,Bawang,98302003,Bgy,,,,R,"1,156",,"1,137",,
908302004,Bulaan,98302004,Bgy,,,,R,408,,476,,
908302005,Compostela,98302005,Bgy,,,,R,"1,025",,"1,053",,
908302006,Del Monte,98302006,Bgy,,,,R,"2,606",,"2,786",,
908302008,Guitom,98302008,Bgy,,,,R,306,,363,,
908302009,Guminta,98302009,Bgy,,,,R,803,,931,,
908302010,Labrador,98302010,Bgy,,,,R,"1,970",,"2,048",,
908302011,Lantawan,98302011,Bgy,,,,R,454,,418,,
908302012,Mabuhay,98302012,Bgy,,,,R,610,,723,,
908302013,Maganay,98302013,Bgy,,,,R,"1,882",,"2,152",,
908302014,Manlin,98302014,Bgy,,,,R,"1,283",,"1,305",,
908302015,Muyo,98302015,Bgy,,,,R,"1,542",,"1,576",,
908302016,Pamintayan,98302016,Bgy,,,,R,"1,460",,"1,471",,
908302017,Poblacion,98302017,Bgy,,,,U,"7,818",,"7,870",,
908302019,Talamimi,98302019,Bgy,,,,R,"1,021",,955,,
908302020,Villacastor,98302020,Bgy,Galit,,,R,"2,160",,"2,129",,
908302021,Agutayan,98302021,Bgy,,,,R,322,,331,,
908302022,Bagong Borbon,98302022,Bgy,,,,R,322,,382,,
908302023,Bliss,98302023,Bgy,,,,R,"3,090",,"3,209",,
908302024,Danlugan,98302024,Bgy,,,,R,306,,425,,
908302025,Pling,98302025,Bgy,,,,R,729,,838,,
908302026,Pulog,98302026,Bgy,,,,R,657,,705,,
908302027,San Jose,98302027,Bgy,,,,R,489,,535,,
908302028,Talairan,98302028,Bgy,,,,R,547,,728,,
908302029,Datu Panas,98302029,Bgy,,,,R,"1,994",,"2,247",,
908302030,Guintuloan,98302030,Bgy,,,,R,363,,362,,
908303000,Diplahan,98303000,Mun,,,3rd,,"32,428",,"32,585",,
908303001,Balangao,98303001,Bgy,,,,R,"2,379",,"2,202",,
908303003,Pilar,98303003,Bgy,,,,R,"1,213",,"1,195",,
908303004,Poblacion,98303004,Bgy,Diplahan,,,U,"5,410",,"5,251",,
908303005,Ditay,98303005,Bgy,,,,R,"2,647",,"2,594",,
908303006,Gaulan,98303006,Bgy,,,,R,"1,424",,"1,519",,
908303007,Goling,98303007,Bgy,,,,R,584,,607,,
908303008,Guinoman,98303008,Bgy,,,,R,"4,970",,"4,928",,
908303010,Kauswagan,98303010,Bgy,,,,R,"1,738",,"1,948",,
908303011,Lindang,98303011,Bgy,,,,R,812,,841,,
908303012,Lobing,98303012,Bgy,,,,R,402,,480,,
908303015,Paradise,98303015,Bgy,,,,R,"1,374",,"1,058",,
908303016,Sampoli A,98303016,Bgy,,,,R,554,,478,,
908303017,Songcuya,98303017,Bgy,,,,R,975,,"1,087",,
908303018,Santa Cruz,98303018,Bgy,,,,R,814,,856,,
908303019,Butong,98303019,Bgy,,,,R,867,,895,,
908303025,Sampoli B,98303025,Bgy,,,,R,"1,585",,"1,463",,
908303026,Luop,98303026,Bgy,,,,R,"1,024",,886,,
908303027,Manangon,98303027,Bgy,,,,R,470,,595,,
908303028,Mejo,98303028,Bgy,,,,R,752,,912,,
908303029,Natan,98303029,Bgy,,,,R,"1,257",,"1,404",,
908303030,Tinongtongan,98303030,Bgy,,,,R,824,,"1,003",,
908303031,Tuno,98303031,Bgy,,,,R,353,,383,,
908304000,Imelda,98304000,Mun,,,4th,,"28,018",,"26,020",,
908304001,Lower Baluran,98304001,Bgy,,,,R,"1,633",,"1,726",,
908304002,Baluyan,98304002,Bgy,,,,R,476,,553,,
908304003,Cana-an,98304003,Bgy,,,,R,871,,904,,
908304004,Dumpoc,98304004,Bgy,,,,R,935,,971,,
908304005,Gandiangan,98304005,Bgy,,,,R,"2,062",,"2,228",,
908304006,Israel,98304006,Bgy,Balian Israel,,,R,"1,032",,754,,
908304007,La Victoria,98304007,Bgy,,,,R,"2,030",,"1,641",,
908304008,Lumpanac,98304008,Bgy,,,,R,978,,996,,
908304009,Little Baguio,98304009,Bgy,,,,R,"2,740",,"1,667",,
908304010,Lumbog,98304010,Bgy,,,,R,"1,081",,"1,097",,
908304011,Mali Little Baguio,98304011,Bgy,,,,R,662,,412,,
908304012,Poblacion,98304012,Bgy,Santa Fe,,,U,"6,597",,"5,195",,
908304013,San Jose,98304013,Bgy,,,,R,"2,129",,"2,789",,
908304014,Santa Barbara,98304014,Bgy,,,,R,"1,657",,"1,797",,
908304015,Balugo,98304015,Bgy,,,,R,"1,262",,"1,230",,
908304016,Balungisan,98304016,Bgy,,,,R,512,,576,,
908304017,Pulawan,98304017,Bgy,Mt. View,,,R,750,,798,,
908304018,Upper Baluran,98304018,Bgy,,,,R,611,,686,,
908305000,Ipil ,98305000,Mun,,,1st,,"74,656",,"89,401",,Capital
908305001,Bacalan,98305001,Bgy,,,,R,"1,200",,"1,426",,
908305002,Bangkerohan,98305002,Bgy,,,,R,"4,247",,"4,161",,
908305003,Bulu-an,98305003,Bgy,,,,R,"3,175",,"4,016",,
908305006,Don Andres,98305006,Bgy,,,,U,"6,080",,"7,104",,
908305008,Guituan,98305008,Bgy,,,,R,"1,056",,"2,079",,
908305009,Ipil Heights,98305009,Bgy,,,,R,"3,471",,"4,026",,
908305012,Labi,98305012,Bgy,,,,R,731,,645,,
908305013,Lower Ipil Heights,98305013,Bgy,,,,R,"1,707",,"1,516",,
908305015,Lower Taway,98305015,Bgy,,,,R,"2,845",,"2,608",,
908305016,Lumbia,98305016,Bgy,,,,R,708,,731,,
908305018,Magdaup,98305018,Bgy,,,,U,"4,691",,"5,905",,
908305022,Pangi,98305022,Bgy,,,,U,"2,967",,"4,549",,
908305023,Poblacion,98305023,Bgy,,,,U,"5,073",,"4,654",,
908305024,Sanito,98305024,Bgy,,,,U,"7,808",,"9,739",,
908305027,Suclema,98305027,Bgy,,,,R,624,,"1,271",,
908305029,Taway,98305029,Bgy,,,,U,"3,855",,"5,130",,
908305030,Tenan,98305030,Bgy,,,,R,"1,797",,"1,945",,
908305032,Tiayon,98305032,Bgy,,,,R,"3,282",,"4,958",,
908305034,Timalang,98305034,Bgy,,,,R,"1,897",,"2,225",,
908305035,Tomitom,98305035,Bgy,,,,R,974,,"1,045",,
908305037,Upper Pangi,98305037,Bgy,,,,R,"1,909",,"2,349",,
908305038,Veteran's Village,98305038,Bgy,Ruiz,,,U,"7,730",,"9,502",,
908305039,Makilas,98305039,Bgy,,,,R,"2,270",,"2,736",,
908305040,Caparan,98305040,Bgy,,,,R,"1,393",,"1,538",,
908305041,Domandan,98305041,Bgy,,,,R,773,,522,,
908305042,Doña Josefa,98305042,Bgy,,,,R,"1,225",,"1,208",,
908305043,Logan,98305043,Bgy,,,,R,740,,846,,
908305044,Maasin,98305044,Bgy,,,,R,428,,967,,
908306000,Kabasalan,98306000,Mun,,,2nd,,"44,336",,"46,884",,
908306002,Banker,98306002,Bgy,,,,R,"1,256",,"1,426",,
908306003,Bolo Batallion,98306003,Bgy,,,,R,"1,609",,"1,776",,
908306004,Buayan,98306004,Bgy,,,,R,"2,412",,"2,420",,
908306006,Cainglet,98306006,Bgy,,,,U,"2,468",,"2,562",,
908306007,Calapan,98306007,Bgy,,,,R,999,,"1,090",,
908306008,Calubihan,98306008,Bgy,,,,R,"2,101",,"2,443",,
908306009,Concepcion,98306009,Bgy,Balungis,,,R,"3,228",,"3,854",,
908306010,Dipala,98306010,Bgy,,,,R,813,,824,,
908306011,Gacbusan,98306011,Bgy,,,,R,956,,904,,
908306012,Goodyear,98306012,Bgy,,,,R,"2,332",,"2,565",,
908306013,Lacnapan,98306013,Bgy,,,,R,"1,048",,676,,
908306014,Little Baguio,98306014,Bgy,,,,R,695,,550,,
908306015,Lumbayao,98306015,Bgy,,,,R,"2,773",,"2,905",,
908306016,Timuay Danda,98306016,Bgy,Mangahas,,,R,"2,134",,"2,375",,
908306017,Nazareth,98306017,Bgy,,,,R,"2,123",,"2,383",,
908306018,Palinta,98306018,Bgy,,,,R,"1,681",,"1,491",,
908306019,Peñaranda,98306019,Bgy,,,,R,"1,270",,"1,253",,
908306020,Poblacion,98306020,Bgy,,,,U,"1,608",,"1,670",,
908306021,Riverside,98306021,Bgy,,,,R,"2,336",,"2,797",,
908306022,Sanghanan,98306022,Bgy,,,,R,"1,707",,"1,695",,
908306023,Santa Cruz,98306023,Bgy,,,,R,"1,391",,"1,662",,
908306024,Sayao,98306024,Bgy,,,,R,379,,449,,
908306025,Simbol,98306025,Bgy,,,,R,"1,556",,"1,802",,
908306026,Sininan,98306026,Bgy,,,,R,"1,128",,"1,284",,
908306027,Shiolan,98306027,Bgy,,,,R,455,,527,,
908306028,Tampilisan,98306028,Bgy,,,,R,"1,105",,880,,
908306029,Tamin,98306029,Bgy,,,,R,422,,379,,
908306030,Tigbangagan,98306030,Bgy,,,,R,"1,458",,"1,412",,
908306031,Diampak,98306031,Bgy,,,,R,893,,830,,
908307000,Mabuhay,98307000,Mun,,,4th*,,"36,870",,"37,390",,
908307001,Abunda,98307001,Bgy,,,,R,847,,893,,
908307002,Bagong Silang,98307002,Bgy,,,,R,"1,486",,"1,596",,
908307003,Bangkaw-bangkaw,98307003,Bgy,,,,R,"1,958",,"1,750",,
908307007,Caliran,98307007,Bgy,,,,R,"2,813",,"2,828",,
908307008,Catipan,98307008,Bgy,,,,R,"1,245",,"1,486",,
908307010,Tandu-Comot,98307010,Bgy,Katipunan,,,R,"1,511",,"1,426",,
908307011,Kauswagan,98307011,Bgy,,,,R,"1,520",,"1,600",,
908307013,Ligaya,98307013,Bgy,,,,R,"1,692",,"1,799",,
908307014,Looc-Barlak,98307014,Bgy,,,,R,"2,287",,"2,297",,
908307015,Malinao,98307015,Bgy,,,,R,"4,077",,"3,788",,
908307017,Pamansaan,98307017,Bgy,,,,R,"1,113",,"1,155",,
908307018,Pinalim,98307018,Bgy,San Roque,,,R,"1,479",,"1,573",,
908307019,Poblacion,98307019,Bgy,,,,R,"4,582",,"4,765",,
908307020,Punawan,98307020,Bgy,,,,R,"1,405",,"1,466",,
908307023,Santo Niño,98307023,Bgy,Caliran,,,R,"1,159",,"1,321",,
908307024,Sawa,98307024,Bgy,,,,R,"2,917",,"3,027",,
908307025,Sioton,98307025,Bgy,,,,R,710,,842,,
908307026,Taguisian,98307026,Bgy,,,,R,"4,069",,"3,778",,
908308000,Malangas,98308000,Mun,,,3rd*,,"33,380",,"32,022",,
908308001,Bacao,98308001,Bgy,,,,R,821,,563,,
908308002,Basak-bawang,98308002,Bgy,,,,R,755,,656,,
908308003,Camanga,98308003,Bgy,,,,R,"1,274",,"1,229",,
908308005,Candiis,98308005,Bgy,,,,R,"1,517",,"1,579",,
908308006,Catituan,98308006,Bgy,,,,R,"1,117",,"1,033",,
908308007,Dansulao,98308007,Bgy,,,,R,"1,405",,"1,632",,
908308008,Del Pilar,98308008,Bgy,,,,R,669,,660,,
908308011,Guilawa,98308011,Bgy,,,,R,"1,730",,"1,691",,
908308013,Kigay,98308013,Bgy,,,,R,"2,042",,"2,287",,
908308014,La Dicha,98308014,Bgy,,,,R,"3,123",,"3,152",,
908308016,Lipacan,98308016,Bgy,,,,R,"1,352",,"1,422",,
908308018,Logpond,98308018,Bgy,,,,R,494,,560,,
908308020,Mabini,98308020,Bgy,,,,R,"1,303",,"1,288",,
908308021,Malungon,98308021,Bgy,,,,R,748,,817,,
908308023,Mulom,98308023,Bgy,,,,R,529,,473,,
908308025,Overland,98308025,Bgy,,,,R,693,,695,,
908308026,Palalian,98308026,Bgy,,,,R,460,,441,,
908308027,Payag,98308027,Bgy,,,,R,639,,693,,
908308028,Poblacion,98308028,Bgy,,,,U,"8,233",,"7,327",,
908308031,Rebocon,98308031,Bgy,,,,R,517,,447,,
908308032,San Vicente,98308032,Bgy,,,,R,896,,578,,
908308036,Sinusayan,98308036,Bgy,,,,R,771,,718,,
908308038,Tackling,98308038,Bgy,,,,R,844,,875,,
908308039,Tigabon,98308039,Bgy,,,,R,906,,837,,
908308040,Bontong,98308040,Bgy,,,,R,542,,369,,
908309000,Naga,98309000,Mun,,,3rd*,,"38,547",,"41,743",,
908309001,Aguinaldo,98309001,Bgy,,,,R,"1,742",,"1,860",,
908309002,Baga,98309002,Bgy,,,,R,"1,656",,"2,022",,
908309003,Baluno,98309003,Bgy,,,,R,"1,531",,"1,856",,
908309004,Cabong,98309004,Bgy,,,,R,300,,342,,
908309005,Gubawang,98309005,Bgy,,,,R,614,,746,,
908309006,Kaliantana,98309006,Bgy,,,,R,"2,381",,"2,669",,
908309007,La Paz,98309007,Bgy,,,,R,"2,087",,"2,414",,
908309008,Lower Sulitan,98309008,Bgy,,,,R,789,,921,,
908309010,Mamagon,98309010,Bgy,,,,R,"1,955",,"2,067",,
908309011,Marsolo,98309011,Bgy,,,,R,"1,553",,"1,937",,
908309012,Poblacion,98309012,Bgy,,,,R,"3,339",,"3,348",,
908309013,San Isidro,98309013,Bgy,,,,R,"1,331",,"1,503",,
908309014,Santa Clara,98309014,Bgy,,,,R,"2,067",,"2,264",,
908309015,Crossing Sta. Clara,98309015,Bgy,,,,R,"2,923",,"3,079",,
908309016,Sulo,98309016,Bgy,,,,R,"3,452",,"2,930",,
908309017,Tambanan,98309017,Bgy,,,,R,"1,668",,"1,720",,
908309018,Taytay Manubo,98309018,Bgy,,,,R,"1,346",,"1,465",,
908309019,Upper Sulitan,98309019,Bgy,,,,R,"1,599",,"1,872",,
908309020,Bangkaw-bangkaw,98309020,Bgy,,,,R,788,,"1,014",,
908309021,Guintoloan,98309021,Bgy,,,,R,"1,167",,"1,162",,
908309022,Sandayong,98309022,Bgy,,,,R,"1,922",,"2,056",,
908309023,Tilubog,98309023,Bgy,,,,R,"1,060",,941,,
908309024,Tipan,98309024,Bgy,,,,R,"1,277",,"1,555",,
908310000,Olutanga,98310000,Mun,,,4th,,"33,671",,"38,438",,
908310002,Bateria,98310002,Bgy,,,,R,"1,161",,"1,478",,
908310003,Kahayagan,98310003,Bgy,,,,R,"1,110",,"1,213",,
908310005,Calais,98310005,Bgy,Kalines,,,R,"2,295",,"2,886",,
908310006,Esperanza,98310006,Bgy,,,,R,"1,089",,923,,
908310007,Fama,98310007,Bgy,,,,R,"1,622",,"1,763",,
908310009,Galas,98310009,Bgy,,,,R,"2,166",,"2,017",,
908310010,Gandaan,98310010,Bgy,,,,R,"1,285",,"1,379",,
908310012,Looc Sapi,98310012,Bgy,,,,R,"1,108",,"1,141",,
908310014,Matim,98310014,Bgy,,,,R,822,,"1,050",,
908310015,Noque,98310015,Bgy,,,,R,911,,"1,007",,
908310016,Solar ,98310016,Bgy,,,,U,"7,429",,"9,263",,Pob.
908310017,Pulo Laum,98310017,Bgy,,,,R,"1,218",,"1,154",,
908310018,Pulo Mabao,98310018,Bgy,,,,R,"2,916",,"3,422",,
908310019,San Isidro,98310019,Bgy,,,,R,818,,856,,
908310020,Santa Maria,98310020,Bgy,,,,R,"1,356",,"1,346",,
908310024,Tambanan,98310024,Bgy,,,,R,"2,233",,"2,444",,
908310025,Villacorte,98310025,Bgy,,,,R,"1,765",,"2,137",,
908310026,Villagonzalo,98310026,Bgy,,,,R,"1,162",,"1,590",,
908310027,San Jose,98310027,Bgy,,,,R,"1,205",,"1,369",,
908311000,Payao,98311000,Mun,,,3rd,,"31,686",,"34,952",,
908311001,Balian,98311001,Bgy,,,,R,"1,225",,"1,393",,
908311002,Balungisan,98311002,Bgy,,,,R,"1,805",,"1,954",,
908311003,Bulacan,98311003,Bgy,,,,R,"1,187",,961,,
908311004,Bulawan,98311004,Bgy,,,,R,"3,148",,"3,472",,
908311005,Calape,98311005,Bgy,,,,R,730,,801,,
908311006,Dalama,98311006,Bgy,,,,R,565,,601,,
908311007,Fatima,98311007,Bgy,Silal,,,R,540,,569,,
908311008,Guintolan,98311008,Bgy,,,,R,"1,376",,"1,850",,
908311009,Katipunan,98311009,Bgy,,,,R,"1,498",,"1,665",,
908311010,Kima,98311010,Bgy,,,,R,"1,166",,"1,240",,
908311011,Kulasian,98311011,Bgy,,,,R,996,,"1,171",,
908311012,Labatan,98311012,Bgy,,,,R,"1,699",,"1,641",,
908311013,Mountain View,98311013,Bgy,Puluan,,,R,475,,526,,
908311014,Nanan,98311014,Bgy,,,,R,920,,908,,
908311015,Poblacion,98311015,Bgy,Payao,,,U,"4,809",,"5,798",,
908311016,San Roque,98311016,Bgy,,,,R,434,,483,,
908311017,San Vicente,98311017,Bgy,Binangonan,,,R,547,,704,,
908311018,Mayabo,98311018,Bgy,Santa Maria,,,R,265,,322,,
908311019,Minundas,98311019,Bgy,Santo. Niño,,,R,593,,725,,
908311020,Talaptap,98311020,Bgy,,,,R,351,,408,,
908311021,Balogo,98311021,Bgy,,,,R,559,,581,,
908311022,Binangonan,98311022,Bgy,,,,R,629,,703,,
908311023,Guiwan,98311023,Bgy,,,,R,"2,078",,"2,062",,
908311024,Kulisap,98311024,Bgy,,,,R,864,,892,,
908311025,La Fortuna,98311025,Bgy,,,,R,756,,734,,
908311026,San Isidro,98311026,Bgy,,,,R,648,,711,,
908311027,Silal,98311027,Bgy,,,,R,737,,888,,
908311028,Sumilong,98311028,Bgy,,,,R,597,,526,,
908311029,Upper Sumilong,98311029,Bgy,,,,R,489,,663,,
908312000,Roseller Lim,98312000,Mun,,,3rd,,"43,646",,"43,575",,
908312001,Balansag,98312001,Bgy,,,,R,879,,750,,
908312002,Calula,98312002,Bgy,,,,R,"1,158",,"1,116",,
908312003,Casacon,98312003,Bgy,,,,R,"1,196",,"1,191",,
908312004,Gango,98312004,Bgy,,,,R,"1,466",,"1,564",,
908312005,Katipunan,98312005,Bgy,,,,R,"2,884",,"3,316",,
908312006,Kulambugan,98312006,Bgy,,,,R,"1,732",,"1,697",,
908312007,Mabini,98312007,Bgy,,,,R,"1,797",,"1,739",,
908312008,Magsaysay,98312008,Bgy,,,,R,"1,630",,"1,885",,
908312009,New Antique,98312009,Bgy,,,,R,"1,009",,899,,
908312010,New Sagay,98312010,Bgy,,,,R,"1,360",,"1,460",,
908312011,Pres. Roxas,98312011,Bgy,,,,R,"2,380",,"2,779",,
908312012,San Antonio,98312012,Bgy,,,,R,"1,443",,"1,455",,
908312013,San Fernandino,98312013,Bgy,,,,R,"2,623",,"2,425",,
908312014,San Jose,98312014,Bgy,,,,R,862,,769,,
908312015,Siawang,98312015,Bgy,,,,R,"1,911",,"1,532",,
908312016,Silingan,98312016,Bgy,,,,R,"1,467",,"1,599",,
908312017,Surabay,98312017,Bgy,,,,U,"1,592",,"1,666",,
908312018,Tilasan,98312018,Bgy,,,,R,"1,227",,"1,060",,
908312019,Tupilac,98312019,Bgy,,,,R,"1,456",,"1,435",,
908312020,Ali Alsree,98312020,Bgy,,,,R,"2,414",,"2,928",,
908312021,Don Perfecto,98312021,Bgy,,,,R,"4,037",,"3,364",,
908312022,Malubal,98312022,Bgy,,,,R,"2,390",,"2,295",,
908312023,Palmera,98312023,Bgy,,,,R,787,,780,,
908312024,Remedios,98312024,Bgy,,,,R,749,,813,,
908312025,Santo Rosario,98312025,Bgy,,,,R,"1,960",,"1,868",,
908312026,Taruc,98312026,Bgy,,,,R,"1,237",,"1,190",,
908313000,Siay,98313000,Mun,,,2nd,,"41,572",,"40,585",,
908313001,Balucanan,98313001,Bgy,,,,R,"1,630",,"1,813",,
908313002,Balagon,98313002,Bgy,,,,R,"3,269",,"2,798",,
908313005,Balingasan,98313005,Bgy,,,,R,753,,717,,
908313006,Batu,98313006,Bgy,,,,R,"3,718",,"3,670",,
908313008,Buyogan,98313008,Bgy,,,,R,"1,158",,"1,170",,
908313010,Camanga,98313010,Bgy,,,,R,965,,862,,
908313011,Coloran,98313011,Bgy,,,,R,"1,633",,"1,835",,
908313018,Kimos,98313018,Bgy,Kima,,,R,"1,144",,"1,259",,
908313021,Labasan,98313021,Bgy,,,,R,926,,980,,
908313022,Laih,98313022,Bgy,,,,R,993,,"1,027",,
